date,best,worst
2018-06,-0.00037997136765625353,-0.031204232862801284
2018-07,0.019054423433990445,-0.05068370445806067
2018-08,0.02575615179921441,-0.0004177003796212345
2018-09,-0.04079564289815605,-0.024406874364940438
2018-10,-0.07197230040823338,-0.13789245188701896
2018-11,0.01342506750574101,-0.05914067844540113
2018-12,-0.10524831590009849,-0.23838396764956993
2019-01,0.07571920068963661,0.24058134178165344
2019-02,0.05703115969517964,0.03878453085868387
2019-03,-0.05222886651528822,0.03761011978785974
2019-04,0.04774359002563867,-0.027717451477656137
2019-05,-0.05748025226668685,-0.13526834453572517
2019-06,0.05072437580209223,0.005177928492194037
2019-07,0.012543386799516144,-0.06436395034077576
2019-08,-0.05583003325387832,-0.07873445134377105
2019-09,0.04175473672919903,0.03420974341803231
2019-10,0.019010838051908632,-0.049182893371325906
2019-11,0.028991155236726594,0.05112568543656381
2019-12,0.03099665575165998,0.1406503571686335
2020-01,-0.049904216127002,-0.02069564993493258
2020-02,-0.09792398344477984,-0.060034985252132154
2020-03,-0.2442062175273895,-0.2941475290065864
2020-04,0.09479074265749658,0.49351342931040565
2020-05,-0.007202278763870696,0.09954745925562747
2020-06,0.02984612349106898,0.19396246384771076
2020-07,-0.03201141240009745,0.06994946342892945
2020-08,0.040118881031230534,-0.011121882252045898
2020-09,-0.04052988224080761,-0.06612312254030256
2020-10,0.07314386648882644,-0.041853783509577615
2020-11,0.13336626142263408,0.38047737687593325
2020-12,0.0691374304972123,0.13777855908381753
2021-01,0.0068136603321181585,0.3590821827412583
2021-02,0.10992846931694654,0.16664022510056384
2021-03,0.07756721771089356,-0.024553371028232497
2021-04,0.026700909088103783,0.03560995836916847
2021-05,0.040941837652353555,0.00809017359919381
2021-06,-0.015033919893030519,0.06904742235026787
2021-07,0.003695230872108378,-0.13477934895316138
2021-08,0.03890182208539099,-0.002090427515795445
2021-09,0.01208060406730509,-0.029792221606476214
2021-10,0.04086940257198873,0.006298323419177917
2021-11,-0.011621127375110502,-0.12011495021637528
2021-12,0.0435640607893583,-0.03952465524431317
2022-01,0.0032284960983815767,-0.09070021721607188
2022-02,0.0034593760193092726,0.015709235254907986
2022-03,-0.022801462585921382,0.08359757324913517
