ticker,bm,mom12m,roeq,siccd
CDNA,0.5457676309228103,-0.610204081632653,-0.041973623645744355,8071
CDNS,0.05416030925782754,0.20989995422742425,0.0887668529700221,7372
CDRE,0.1130698229883247,0.035924292539507574,0.033773530738629376,3842
CDW,0.058383857401246096,0.09857501139990887,0.21659125188536954,5961
CE,0.441439929505785,-0.13151751536944678,0.15494949494949495,2820
CECO,1.101218943433629,1.4891696750902526,0.009454895816099113,3564
CEG,0.39482748080910757,0.98336884062951,0.003153403821183454,4911
CEIX,0.5910153056572449,0.9907858692945319,0.210614930519562,1220
CELC,0.5727819205372012,-0.06803939122649949,-0.20481257580670612,8071
CELH,0.05782758122131918,0.553168130489335,-0.7583012677541866,2086
CENX,0.38342082882059275,-0.5217580504786772,-0.21970576848625628,3334
CERT,0.26461945645842033,-0.21630479311757478,0.003754360294587559,7372
CEVA,0.30330709292731683,-0.16101904526341826,-0.08148621741592532,3674
CF,0.29903689595424193,0.05698216910589893,0.1935193519351935,2870
CFB,0.845256250327683,-0.1913696060037524,0.028420351471591984,6022
CFBK,0.9323203145819687,-0.03958772546263756,0.03202176485217535,6021
CFFI,0.9860006048132972,0.211578458494033,0.05578918313335173,6022
CFFN,0.9643110757341078,-0.19743130227001204,0.014810775021226649,6035
CFLT,0.1098078249271213,-0.43951324266284897,-0.1350736958124654,7372
CFSB,1.2763642929001122,-0.1505174035747885,0.0045517038856334345,6035
CGBD,1.1579295566286802,0.21334192716725742,0.013315862431611787,6799
CGEM,0.743689148656216,-0.20896551724137924,-0.04102967886220552,2836
CGNX,0.1507279803470315,-0.20520819205208185,0.03981442824030751,3823
CHCI,0.5085591780255472,-0.08370044052863435,0.15198340459760382,1531
CHCO,0.39353728785177833,0.19901418735656162,0.05592498832730244,6021
CHCT,0.46413684591355425,0.027155565412384952,0.01094702875319236,6798
CHD,0.17273201101458743,-0.18658760528124585,-0.044660773360811326,2840
CHDN,0.06078905903811424,0.020511261890288957,0.0016321201240411295,7948
CHE,0.10082092247204331,0.04011874363724366,0.08611674817303747,8082
CHEF,0.3195684163466926,0.1612499999999999,0.0030471568961083157,5141
CHGG,0.5634209207501769,-0.33602063850370856,0.0017753876613424147,8200
CHH,0.02509862088526061,-0.14722235586009724,0.19511723624042657,7011
CHMG,0.9880102268812195,0.14237453882739914,0.03693972179289026,6022
CHRD,0.8351164539654504,0.41167375338229606,0.7359602235547068,1311
CHRW,0.11198608347285328,0.03437720992579929,0.057340984917985095,4731
CHS,0.42343289460226613,0.05702647657841142,0.0826482071459025,5621
CHTR,0.14556255355944947,-0.3439184243795328,0.13454831814602317,4841
CHUY,0.37075317025182475,0.03127903375658092,0.009949429424122044,5812
CHWY,0.0006871663004349377,0.08868864121413322,0.019686347334974572,5961
CI,0.5126545831446937,0.3460765993118986,0.025954130680935147,6324
CIEN,0.3775069350672681,-0.2572052401746725,0.021608210107746793,3661
CINF,0.5446354036426571,-0.13485838064918443,0.10741172728236666,6331
CION,1.2904173291728949,0.02601956080457657,0.03754040373912717,6799
CIR,0.4283059029074311,-0.02983961208504282,0.3035798693844477,3490
CIVI,1.0797458534825162,0.5842298914815331,0.053653118620354906,1311
CIX,0.6105029769903252,-0.10619988265206337,0.02805597592287157,3420
CIZN,1.0092906683262621,-0.19386021442380919,0.09951400138856746,6022
CKX,0.776466448807142,-0.15833333333333333,-0.003111416176692187,1311
CL,0.006636143215905374,-0.06079450041981527,0.008038585209003215,2844
CLAR,0.8122814707069737,-0.5597845284351819,-0.22474930388967995,3949
CLB,0.15434207475208064,-0.05757587153548205,0.0378131021194605,1389
CLBK,0.48761264596658127,-0.06589327146171697,0.019472504477400763,6035
CLDX,0.16148747910872324,0.5339966832504146,-0.07668145077240197,2835
CLF,0.7415191513132002,0.005113900511390046,-0.030536529680365295,1000
CLFD,0.08247156364760276,0.09171270718232027,0.0965903700993346,3661
CLH,0.26668079270252104,0.3138407590759076,0.044881831059419966,4955
CLMB,0.373927374495007,0.26053916511931763,0.041056365206843956,5045
CLPR,0.17319412139709212,-0.2297447280799112,-0.05552637108636268,6798
CLPT,0.23455275606243178,0.14302191464821234,-0.08846333489023821,3841
CLST,1.3629711346035511,-0.06261310170104961,0.0015041173860820447,6035
CLW,0.9282305884045912,0.27869986168741345,-0.010365425158116654,2631
CLX,0.0311140734171269,-0.01633376040550849,0.30368098159509205,2842
CMA,0.5200864387395447,-0.2130774235523748,0.06904714933912014,6021
CMBM,0.2605317168229186,-0.2683012259194396,0.07711387217784488,3663
CMC,0.6659958534077796,0.4773828756058158,0.07965864493212063,3312
CMCO,0.8544143604844285,-0.20903017531273826,0.015335600930156658,3531
CME,0.4057863142928048,-0.23132457372379667,0.02257989154289436,6200
CMG,0.052357121587951055,0.07800935203740811,0.09612822309712075,5812
CMI,0.25555946958163456,0.24492705436666262,0.0752983293556086,3510
CMLS,3.5903274176761366,-0.3843317972350231,-0.0001317471625564805,4832
CMP,0.14368050049087233,-0.22507043233278845,-0.001170046801872075,1400
CMPS,0.5138300411107684,-0.2178362573099416,-0.15895190222139985,2834
CMT,1.1543656443346804,0.7543859649122806,0.012370805274708784,3089
CMTG,1.1154910995054215,0.02564102564102555,-0.00893544258111341,6500
CMTL,1.7045865025544502,-0.21208907741251326,-0.02378130458544531,3663
CNA,0.7373557399057145,-0.03761973069270286,0.030639980232270818,6331
CNC,0.603842033545607,-0.09901819923371646,-0.008393096382693671,6324
CNCE,1.1549311918804483,1.8060200668896322,-0.2261800425691749,2834
CNHI,0.24519294811256692,0.23672177277523732,0.09316965690903369,3531
CNK,0.06897294684370525,-0.34762979683972905,-0.5097535934291582,7830
CNM,0.21937781415055682,-0.026942074539739513,0.07161290322580645,5099
CNMD,0.2482183994493063,-0.3478984970328124,0.03711102455966954,3845
CNNE,1.4624424728140515,-0.1065604854000759,0.02045572242361471,5810
CNS,0.0953450934782019,-0.0930781499202552,0.1029623293096347,6282
CNTY,0.47473554881125934,-0.2556962025316455,0.01973177123477725,7011
CNX,1.075185681327645,0.005474452554744547,0.5941260139161189,1311
CNXC,0.3650754469603304,-0.29610494858937353,0.03965197967072806,7389
CNXN,0.5140216230586307,-0.004572663784502828,0.031702229101405875,5961
COCO,0.2932541279661753,0.12773403324584431,0.05560407569141194,2080
CODA,0.4834962315536203,0.3666666666666665,0.01645221922083822,3812
COFS,1.1634272844511087,0.16408210275184065,0.034921302414994596,6022
COGT,0.8438829371282114,1.4009983361064893,-0.10977973292421372,2834
COHN,2.2340721188963615,-0.325667256364895,-0.01811551350285827,6211
COHU,0.5554029035684379,0.13811630847029077,0.02452679769247605,3825
COIN,0.37964354306182985,-0.6529435050613583,-0.09899925617389002,6199
COKE,0.22882953798413017,0.025567531565044765,0.11624643124584728,2086
COLB,0.9237906620409528,-0.1622306004164088,0.03257226134387404,6022
COLD,0.47021463694995175,0.21303353658536595,0.0007727827186464543,6798
COLL,0.2150168815487502,0.46126033057851235,-0.036507195959309104,2834
COLM,0.35407115289411667,-0.009547700658499525,0.06925820598709612,2300
CONN,1.3441437336189184,-0.5336134453781511,-0.04436510162053451,5731
COO,0.4697289739100262,-0.16146966753810732,0.009261743071340835,3851
COOP,1.2461899508482104,-0.10458284371327853,0.000243605359317905,6199
COP,0.36347564340259997,0.41332337908459205,0.06619939281566455,2911
CORT,0.22328474043638571,0.02693156732891855,0.03492661038862271,2834
COST,0.09709695855318426,-0.022479473909490677,0.06607886832671253,5331
COTY,0.4601401203028139,0.07995618838992313,0.07808506455206764,2844
COUR,0.36488465717165175,-0.22011005502751368,-0.07294553732751653,7372
CP,0.5487771468768649,0.10221096662208695,0.033611889776273336,4011
CPB,0.22624862001985646,0.16612689869087283,0.0891624136895827,2000
CPF,0.7237968536880599,-0.21679786235285614,0.046026163824954155,6022
CPHC,0.6734460112316791,0.3844980940279541,0.04344139962469422,7948
CPK,0.3797820539299765,-0.04252861169729383,0.03210803032275017,4923
CPNG,0.09274238627212239,-0.3316,0.04699152749168265,5961
CPRI,0.3636882029458214,-0.06278091924024931,0.10499300046663555,3100
CPRT,0.17854136062018253,0.07594835191274352,0.060516597105938506,5500
CPRX,0.25513985215583634,0.9821200510855683,0.09435402253081811,2834
CPS,0.41558083555379566,0.13157894736842102,-0.4865696373829711,3714
CPSI,0.4558795924033515,-0.04126132170412611,0.009277345846230462,7371
CPSS,0.74796142423242,-0.19499999999999995,0.1281601282962918,6199
CPT,0.39582234336930683,-0.25528463247852784,0.00907285897380167,6798
CR,0.2785965066683808,0.1324863158735865,0.056898671193584265,3490
CRAI,0.3189384224927299,0.3296224033054058,0.0599890901376865,8111
CRBU,0.6986934370572904,-0.2613981762917933,-0.07659627064954626,2836
CRCT,0.26155745609220377,-0.3890258939580764,0.01708730398484058,3559
CRDO,0.17136721215539433,0.12915851272015644,-0.009827291206621722,3674
CRGY,0.2373260134097058,-0.1208791208791209,0.19237651908064435,1311
CRI,0.2865175284354146,-0.12819743133429118,0.10172392356274153,2300
CRK,0.6807495695427576,0.5238095238095237,0.320991641431232,1311
CRL,0.23963568249733033,-0.17244057266342527,0.07134392369881375,8731
CRM,0.296706325508751,-0.20938055648998022,0.003494292655329628,7372
CRMT,0.7875390249622563,-0.1385909568874868,0.006531677282289562,5500
CRNC,1.0039119348145835,-0.30279329608938543,-0.0030268602286275333,7372
CRNX,0.29876929591332085,0.05371900826446274,-0.12804378265769611,2834
CROX,0.1053988592170166,0.45084907916766315,0.21834902235566786,3021
CRS,0.7380526635073342,0.292297129578283,0.0047444138353229266,3312
CRSP,0.5114066861497626,-0.1163569395613594,-0.056590380326251286,2836
CRSR,0.3559286938895677,-0.3100131176213381,0.012996900426191399,3577
CRTO,0.5579906867607736,-0.061957868649318515,0.014702105742508848,7311
CRUS,0.35883228378360743,0.022688404970927056,0.06253845307727361,3674
CRVL,0.07983157120486101,0.08922334412904043,0.08516779303756199,6411
CRWD,0.023436695858984,-0.42585969738651996,-0.044846701413965344,7372
CRWS,0.6784074711590915,-0.1252733520774758,0.027990033222591363,2211
CSCO,0.21335356327491503,-0.10539419087136936,0.06885677393722686,3576
CSGP,0.23415149932201648,0.2606158833063208,0.018543854459399496,7389
CSGS,0.18963672000813592,-0.03090398281275819,0.058520788254599845,7374
CSII,0.3806305492601963,-0.3682719546742209,-0.0325744467340896,3841
CSL,0.23010411583255916,0.04219160795036281,0.05759820129612485,3060
CSPI,0.9090546184269895,0.23040272263187767,0.02325282960757642,7373
CSTL,0.5964816227747972,-0.4182143656298948,-0.05011265503739369,8071
CSTR,0.8047655951615637,-0.1959166149883127,0.02247194152095825,6022
CSV,0.1643849038694315,-0.3718803504884681,0.04770277750643092,7200
CSWI,0.2854366560537449,0.10173180495215983,0.03229385983980391,2891
CSX,0.1946850898157676,-0.11503144468392923,0.07901886206628891,4011
CTAS,0.07989036169082192,0.1679056116710762,0.10041193624277238,2320
CTBI,0.8124809509790779,0.020448049251215572,0.03724608337758895,6022
CTG,0.6979407720796021,-0.21396895787139691,0.01156263443398701,7371
CTGO,0.08447743920321779,0.043574562337606926,-0.5342584772401294,1040
CTKB,0.24946071508435452,-0.099622641509434,0.004053261707868339,3826
CTLT,0.28884197010739765,-0.47581827063996085,0.01723404255319149,2834
CTRA,0.6492323859351198,0.21825702193151186,0.08152302709534719,1311
CTRE,0.4334885314478092,0.22138769670958514,0.01767286036105236,6798
CTRN,0.41848162860858207,-0.1909319899244334,0.1840281416061672,5600
CTS,0.3680712724607881,0.192440418419066,0.030451762288733256,3672
CTSH,0.36002862989081785,-0.2444305858711845,0.04356915872219435,7371
CTVA,0.567020569642642,0.24366711587664303,-0.0022138142006118177,100
CULL,1.1297687216142551,-0.010677344010677325,0.00938234578908973,6036
CULP,2.0802712692814294,-0.34332084893882653,-0.10678538532391772,2211
CUTR,0.08210317218230564,-0.1023353450537916,-0.508251654519561,3845
CVBF,0.5824108732983585,0.04424855995810795,0.035216612396920303,6022
CVCO,0.4206029691395555,-0.02225755166931631,0.06407788729422606,2451
CVCY,0.9659315029401954,0.0825454869782376,0.037497136614332786,6022
CVEO,0.8904414371160339,0.5275375512061904,-0.038096895364047666,7000
CVGI,0.4561369407276817,-0.06015037593984962,0.02660841938046068,3714
CVGW,0.3719308239138504,-0.24350107321726688,-0.014683026403765514,700
CVLG,0.821994451899266,0.453506680462459,0.030262053652466505,4213
CVLT,0.09829884962742383,-0.0009486166007905972,-0.00116865148927668,7372
CVLY,0.933458068789488,0.1237108591161511,0.04081423078239637,6035
CVNA,0.014032314759483366,-0.9490725568591466,-0.5250463821892394,5500
CVR,1.0404196261992382,0.13062485867189277,0.12279981351484848,3540
CVRX,0.3080461386190808,0.6378737541528239,-0.08910388687798113,3841
CVS,0.6432056620016101,-0.137932727719126,0.03256794420157605,5912
CVT,0.4671428331828386,-0.06429548563611487,-0.011469127772612732,7372
CVV,0.9682319918746464,2.035754441196312,0.0023071115593631154,3559
CVX,0.5158969138337249,0.3106637288785066,0.040036551550289894,2911
CWAN,0.04557526172672907,0.02243088158581119,-0.012593637122010917,7372
CWBC,0.7768008753808335,0.10493964304228687,0.03246159302607754,6022
CWCO,0.9628232599777757,0.5488867376573088,0.001993342224171472,4941
CWH,0.0748522395626023,-0.11213763503437235,-0.15990757900310476,5500
CWK,0.5498848604388815,-0.3784602076124568,0.01889184734373019,6500
CWST,0.12483577770703522,0.05440552016985123,0.01730725359103418,4953
CWT,0.3855719917674145,0.12108210311977308,0.046462351624336186,4941
CXM,0.1454778873484323,-0.14675767918088745,-0.011535092467742094,7372
CXW,1.1960349681665097,0.15283842794759828,0.017427924474477153,6798
CYTK,0.08206293115217857,0.2312964020559678,-0.1704784923577124,2834
CZFS,0.7807614803916975,0.2930862721657699,0.03868083186348907,6022
CZNC,0.7642834259472348,-0.04800200008333666,0.017226112543935287,6022
CZR,0.33688535494951877,-0.3811547998583068,-0.0385617509119333,7011
CZWI,1.0375248055873636,-0.2044401544401544,0.02423775213514383,6035
DAL,0.2689156165916077,-0.06764564275397211,0.18061002178649238,4512
DAN,0.6965818066502353,-0.08437500000000009,-0.11035758323057954,3714
DAR,0.352546582462712,-0.07487615003538584,0.04373047547115844,2070
DASH,0.31269315152094584,-0.41568666533785126,-0.09377289377289377,7389
DAWN,0.3710660004592382,0.5201984408221121,-0.09675371386295506,2834
DBI,0.4098958651740188,-0.2075471698113207,0.12514545031417268,5661
DCI,0.1862827205765134,0.15363243852074326,0.0769502294387575,3564
DCO,0.7939380987585362,0.14509883839413074,0.015882874365893782,3728
DCPH,0.2713543363135058,1.1423267326732671,-0.12289446085355935,2834
DCT,0.4533763377951659,-0.13615664845173048,-0.007046647688096067,7372
DDD,0.3803710623633669,-0.3830275229357799,-0.04772234826927052,7372
DDOG,0.05751014229250447,-0.5215290254631064,-0.022516768920437493,7372
DDS,0.2755025057861847,0.5001185395922236,0.12968176005399581,5311
DE,0.15807533404208213,0.22021178193871793,0.09668344684631329,3523
DEA,0.9077143776310529,-0.16710210053297114,0.013005972977524906,6798
DECK,0.2112951048441779,0.4832550860719873,0.1838335073843594,3021
DEI,0.945196568856639,-0.46305000652826744,0.009405748800478685,6798
DEN,0.3834760998608398,0.25123639960435207,0.05170086662532341,1311
DFFN,1.273318028871264,-0.46430116832540025,-0.10492788200593775,2834
DFIN,0.2898779365533419,0.36760691537761625,0.03288084464555053,7380
DG,0.11915100058070652,0.19740952612788054,0.08502347341217754,5331
DGII,0.33455276846716947,0.6681592039800994,0.011523131005577123,3576
DGX,0.36868679149897454,0.1235235575031437,0.01619887730553328,8071
DH,0.509422961799993,-0.4643637953651072,0.011177700348432056,7372
DHI,0.6920840198102546,0.13234066076238205,0.04942695256311771,1531
DHIL,0.28772040364767865,0.0881414247898844,0.08927797699071788,6282
DICE,0.48927976479875235,0.7068145800316958,-0.0739381510065303,2834
DINO,0.9476568194444362,0.9535617518949138,0.06511466475642856,2911
DIOD,0.3543081200688389,0.006293549112160068,0.06594279623073496,3674
DIS,0.5502098790594451,-0.2674379723132482,0.013462024250589424,7990
DIT,0.8346651597105943,0.09999058587253273,0.028320769161204094,5141
DJCO,0.45672649218090505,-0.07479292111134894,0.09958272119407655,2711
DK,0.5463492857350439,0.5228746914643247,-0.10230112901835732,2911
DKS,0.24471652361820262,0.24553509758648584,0.10510929561368276,5940
DLA,2.0846171210136846,-0.6133116883116883,-0.019440718079595153,5130
DLB,0.3389038283216981,0.06245991876870449,0.03533772626718304,6794
DLHC,0.5386165890925577,-0.2921739130434782,0.01680425809254834,7363
DLTH,0.5497722895605449,-0.5162689804772234,-0.02731678596065715,5600
DLTR,0.22698021624517037,0.06880375293197827,0.031787054129696894,5331
DLX,0.760622685048155,-0.3352810051337476,0.03149955487051383,2780
DMLP,0.1465551779809324,0.49456792584471243,0.15118898357311344,1311
DMRC,0.1384809664213063,-0.27460964019008827,-0.12951187987404472,7373
DNB,0.6612415653300583,-0.20499999999999996,0.006467534677899753,7320
DNLI,0.2844805619129769,-0.04722979109900094,-0.1216290337888557,2836
DNOW,0.5542397382695121,0.45081081081081087,0.03980099502487562,3533
DNUT,0.5434482061798604,-0.17948717948717952,-0.010817851443457338,5400
DOC,0.8014893254245564,-0.016188511781986437,0.004054516838222117,6798
DOCN,0.015800274783695206,-0.5050100200400802,-0.3331237382930139,7370
DOCS,0.1285598842322189,-0.4083291010665312,0.0380766447772605,7371
DOCU,0.013791439282704111,-0.4850960285043886,-0.07335722408757869,7372
DOOR,0.3717280231884595,-0.03353956366004551,0.045366554583846946,2430
DORM,0.35640666817582706,0.004512247529007363,0.017468446418899927,3714
DRQ,1.0215741742120557,0.04346238130021929,0.017509143088032655,3533
DRVN,0.34536871676230757,-0.0020682523267839814,0.024254902976597378,7500
DSEY,0.3252614036905867,-0.41463414634146345,-0.0499794604956867,2842
DSGN,0.3904657642661875,-0.3887657058388766,-0.04956840434199511,2834
DSGR,0.34163348302282553,-0.06398158803222098,0.030528138080719344,5080
DT,0.12094668379586394,-0.1251429878746282,0.010720016095006196,7372
DTM,0.38801973525312755,0.07086801899350337,0.021367521367521368,4922
DUOL,0.1778642492108879,0.057639836289222535,-0.034919228577540755,7372
DV,0.20799016180656466,0.016200294550809957,0.01257830239792533,7370
DVA,0.09230071909781576,-0.29188481675392663,0.12785166105971404,8090
DVAX,0.42249805898117787,-0.05128205128205132,0.13531012273860513,2834
DVN,0.2670460360869661,0.2792019441831295,0.11045709555780374,1311
DXCM,0.051444286499561204,0.03777896630524635,0.05031515483694163,3841
DXLG,0.17788044410280818,0.7037037037037037,0.08898423892263903,5651
DXPE,0.7207751013246633,0.04078762306610417,0.03708604687075663,5084
DY,0.2818222461087449,0.023962014134275567,0.06776777379626005,1623
DYN,0.7922748757289411,0.7733812949640286,-0.14416896874858479,2834
DZSI,0.33337181185104225,-0.1431535269709544,-0.11117916317452131,3661
EA,0.19834360770593115,0.0069898322596804174,0.026160553988202103,7372
EAF,0.23928091994987635,-0.36605092361457814,0.18572256190936565,3620
EAR,1.3730033718226493,-0.8906122448979592,-0.7805417889621326,3842
EARN,1.215287917763151,-0.0746181648595079,-0.11524066425018967,6798
EB,0.19094094443239626,-0.4253181513730744,0.026732660076207733,7370
EBC,0.886326208099028,-0.25309073944483307,0.017504613720183613,6035
EBF,0.6639795834828743,0.167669722706564,0.03579266513592713,2761
EBIX,0.5060747078143554,-0.35110595303113046,0.02867409417358118,7373
EBMT,1.0641144992062441,-0.21859319829028068,0.018993795687695804,6022
EBTC,0.7388766287110275,-0.1472233320015981,0.04195573638244888,6022
ECL,0.1601878859597952,-0.1436842992860755,0.03743663806530173,2840
ECPG,0.8857891317452771,-0.18117893476959912,-0.06129283469510759,6153
ECVT,0.5717899388473664,0.016346153846153788,0.03414624252053683,2800
ED,0.6356736872972116,0.13219400649897683,0.009157509157509158,4931
EDIT,0.5363595719475277,-0.4337278106508875,-0.14644661177349938,2836
EDR,0.12024150878764756,-0.2887958789439794,-0.10358185845487296,7900
EEFT,0.23222847935964258,-0.1633693045563549,0.06592629277590586,6099
EFX,0.15790537304984043,0.004667659851206762,0.028757648310720935,7320
EGAN,0.23182293442797153,-0.15208156329651645,-0.0017997750281214847,7372
EGBN,0.736652442767068,-0.1983504150063513,0.02977281435596143,6022
EGHT,0.20703480884803374,-0.6051364365971108,-0.30702271708617396,7374
EGLE,0.8016506840928174,0.11830716278690856,0.1008719847941528,4412
EGP,0.26548538138763944,-0.10237795116450998,0.019443410930665192,6798
EGRX,0.2829216056992517,-0.2794619982920581,-0.0299644510929398,2834
EHC,0.21854313896065025,0.1504010194138372,0.09654889071487263,8060
EHTH,2.1095953648442,-0.48724656638325703,-0.05794863976340365,6411
EIG,0.7969853580621993,0.15544652157228223,0.051251360174102284,6331
EIX,0.6199836076183327,0.15258215962441302,0.030535343035343037,4911
EL,0.05900799689957434,-0.09132082074335302,0.07141562443356897,2844
ELA,0.2380738412528364,0.5169902912621358,0.09722964973155464,5944
ELF,0.24266741415998386,1.1308762692741632,0.05352140295831466,2844
ELMD,0.4089253543879134,-0.11446375860938007,0.02861410496719775,3845
ELME,0.7546852420255283,-0.1637753085335324,-0.0027566597808724815,6798
ELVN,0.6519151335231471,1.7266666666666666,0.5618301155605209,2834
EME,0.2824184460822825,0.25906201683559527,0.06857719957431097,1731
EML,0.756482030147484,-0.0733655036938976,0.040388037734058524,3420
EMN,0.4868847772437719,-0.25693891698975535,0.00018573551263001485,2821
EMR,0.18487728761115604,-0.019187906874103433,0.22491316094172134,3600
ENFN,0.03699775106317182,-0.2846715328467154,0.026024756493506492,7372
ENLC,0.22153357075259983,0.5862322390984811,0.12719612051832418,4922
ENPH,0.02852015020391347,0.3666167956807391,0.2520322004809418,3674
ENS,0.5639001474177336,0.09871891484551609,0.0314754702538733,5063
ENSG,0.23814480206924343,0.11473010064043909,0.0512441782423885,8051
ENTA,0.343346971784027,-0.26149914821124354,-0.09020520704313892,2834
ENTG,0.2614344529703866,-0.3920267532330589,0.018427842867076744,3089
ENV,0.22345755767914788,-0.08959934138309555,-0.03880381564653184,7389
ENVA,0.7687880806017997,0.07628765792031089,0.04438213373092764,6141
EOG,0.35272294328223935,0.3493121173558853,0.09547570128726571,1311
EOLS,0.16298143777858648,0.10930735930735924,-0.43268389492328374,2834
EP,0.02635954735416193,0.12288135593220328,0.009454620984809321,1311
EPAC,0.2190125115190864,0.5143175030743103,0.0233921616014513,3590
EPAM,0.16693227584211226,-0.10720916246110401,0.0562312896648225,7371
EPD,0.4746171205081499,0.17690673176906735,0.05389403370274784,4922
EPRT,0.6928290765112274,0.022253416456793795,0.014161848900483666,6798
EPSN,0.5672270831628211,0.04258702951051441,0.10788850204090877,1311
EQBK,0.9721516970961178,-0.07396752333461198,0.03543674012823657,6022
EQIX,0.17308529154545507,0.03888824076735076,0.011543717494268394,6798
EQR,0.44722394223063877,-0.24780967305363621,0.014397820788146234,6798
ERIE,0.13380778744452004,0.39815459710238343,0.048275846817619913,6411
ERII,0.1576439801721574,0.11596463858554351,0.08106767157108852,3559
ES,0.5558514943682709,0.019344670683037357,0.02095388277886506,4911
ESCA,0.9174082013913935,-0.023083589379973124,0.017062628174790977,3949
ESE,0.4410894089520087,0.35327655785497836,0.01405037604099386,3669
ESI,0.4746566594252701,-0.17118378779141608,0.005550456710808094,2890
ESMT,0.22300657214445993,-0.05091078935077065,0.0061516104374632445,7372
ESNT,0.9489887527299736,-0.012371228844738735,0.034317387513599716,6351
ESP,0.7998089903598187,0.19616858237547885,0.03480514207995195,3679
ESQ,0.553000416322921,0.32110836993802283,0.052986730984628284,6029
ESRT,0.8095707628204233,-0.15596135470856787,0.014327279370922711,6798
ESSA,0.9552172925113802,0.1734487734487733,0.022916401757583464,6036
ESTA,0.033699461040021146,0.12355343771272964,-1.1727484716707632,3842
ESTC,0.06448088982626521,-0.3051164968973188,-0.120204402116187,7372
ESTE,0.38220043204537857,0.17182410423452787,0.16545347990163053,1311
ET,0.8177652827026215,0.4484021304926764,0.03518016508787426,4922
ETD,0.6638189278079866,0.11754371287542886,0.06774385961536611,2511
ETN,0.2477662068881274,0.07580499708238309,0.04487179487179487,3590
ETNB,1.5511559552051548,1.4364406779661016,-0.3342894556338467,2834
ETR,0.5716121485831372,0.0573812378387939,0.008571179854156018,4911
ETSY,0.033224601760225195,-0.07479521955149715,0.1080315630692588,7389
EVA,0.13120255128005068,-0.31603107869208036,-0.1803379516486384,2400
EVBG,0.22026185288519384,0.06599150604377657,0.06591214976140952,7372
EVBN,0.8524791410626893,-0.012887373382810208,0.03604733364069464,6021
EVC,0.4504873494939108,0.00175187131708876,0.03679301821828252,4833
EVCM,0.4002119871956088,-0.10875106202209006,-0.016453366904996415,7372
EVER,0.188044891129739,0.15951359084406302,-0.07920404319203297,7370
EVH,0.22167978310203948,0.2301337529504326,-0.013256040498143992,8741
EVI,0.6809808696161409,-0.041154210028382265,0.01834892662079435,7200
EVR,0.3145663913795618,0.019427525939478496,0.0994776042754991,6282
EVRG,0.6799055370503105,0.023235771818754358,0.0007805182641273806,4931
EVRI,0.12958015764571906,-0.28637123745819404,0.12361523233006734,7990
EVTC,0.19743106183246278,-0.11850720209515497,0.06354012425604624,7374
EW,0.1229941130990884,-0.308679111740246,0.0640741098137605,3842
EWBC,0.5519956756447004,-0.1281375980409144,0.05949174196402262,6022
EWCZ,0.11392595334691089,-0.17758861415124072,0.055095815408682046,7200
EWTX,0.567349470926933,-0.16076923076923078,-0.05372104348596031,2834
EXAS,0.27873955669213135,-0.1384065372829416,-0.04109361217821075,8731
EXEL,0.4440867845615401,-0.13429137760158583,-0.012110851640963602,8731
EXFY,0.053479024897516554,-0.5058602906704173,-0.08891909678393803,7372
EXLS,0.2095513632917008,0.41793160967472875,0.04520255924062993,7389
EXPD,0.191145172087318,0.03473449627295788,0.06297089754119546,4731
EXPE,0.12647756322556256,-0.41889661381483523,0.07804232804232804,4700
EXPI,0.13422697693460706,-0.3586327649208282,-0.028140558199879637,6531
EXPO,0.06111803840139004,0.10591219170893829,0.07043151969981239,8742
EXR,0.14666164467325182,-0.15996353925127527,0.06283819058251612,6798
EXTR,0.04487344089050531,0.4591666666666667,0.1621203764816506,3576
EYE,0.3053279801143904,0.05542483660130704,-0.010211428728946715,3851
EZPW,1.2569939492270474,0.49917081260364826,0.024237573873461316,5900
FA,0.5254217892088313,-0.14481897627965046,0.0173674959029572,7389
FAF,0.7410338823427166,-0.05478079975344774,0.011978704525288377,6361
FANG,0.5773493773439179,0.2102554235412959,0.07274434732355703,1311
FARO,0.5643086386997164,-0.5013668671405139,-0.007463334490957177,3829
FAST,0.10361574083173045,-0.0016801008060484124,0.07769201569024421,5200
FATE,0.805557573726086,-0.830518179215574,-0.10880825014526943,2836
FBHS,0.2623057431309768,-0.17091806437139578,0.03626943005181347,1520
FBIZ,0.8697684814055886,0.05252488020641355,0.04014165783940175,6022
FBK,0.7541297397424686,-0.15498894416804865,0.029772214421138327,6022
FBMS,0.9438608795864847,-0.15576163489610173,0.02505656148965478,6021
FBNC,0.6082389047911119,-0.12327954166761779,0.03903820935970349,6022
FBP,0.5058729780857206,-0.025175644028103017,0.057829836098481587,6022
FC,0.12284756587199326,-0.029544964416648667,0.056355205641558194,8741
FCAP,0.8652785251131874,-0.33633937132343417,0.036545860669637116,6035
FCBC,0.8244480866764409,0.10990695891556612,0.030522148751509978,6022
FCCO,0.8767775681448188,0.039878849066128375,0.033599224437036536,6022
FCF,0.6419781545660336,-0.10951743481863963,0.03494413612693446,6021
FCFS,0.4600169325413835,0.2643501578168208,0.044354085937218686,5900
FCN,0.3026329417745058,0.08703716425087604,0.02888148545862386,8742
FCPT,0.46400481800319365,0.12521183935679647,0.021443781922110754,6798
FDBC,0.7860176857524613,-0.051083051021455717,0.04728229788647083,6021
